price,date,exchange,source
2701.30000000,2021-05-21 10:56:00,Binance,API
2702.22000000,2021-05-21 10:57:00,Binance,API
2701.63000000,2021-05-21 10:58:00,Binance,API
2703.22000000,2021-05-21 10:59:00,Binance,API
2719.66000000,2021-05-21 11:00:00,Binance,API
2719.39000000,2021-05-21 11:01:00,Binance,API
2725.61000000,2021-05-21 11:02:00,Binance,API
2732.06000000,2021-05-21 11:03:00,Binance,API
2745.11000000,2021-05-21 11:04:00,Binance,API
2738.07000000,2021-05-21 11:05:00,Binance,API
2739.90000000,2021-05-21 11:06:00,Binance,API
2739.70000000,2021-05-21 11:07:00,Binance,API
2734.85000000,2021-05-21 11:08:00,Binance,API
2734.68000000,2021-05-21 11:09:00,Binance,API
2729.95000000,2021-05-21 11:10:00,Binance,API
2731.52000000,2021-05-21 11:11:00,Binance,API
2724.29000000,2021-05-21 11:12:00,Binance,API
2719.83000000,2021-05-21 11:13:00,Binance,API
2720.45000000,2021-05-21 11:14:00,Binance,API
2726.88000000,2021-05-21 11:15:00,Binance,API
2720.73000000,2021-05-21 11:16:00,Binance,API
2731.16000000,2021-05-21 11:17:00,Binance,API
2730.92000000,2021-05-21 11:18:00,Binance,API
2730.45000000,2021-05-21 11:19:00,Binance,API
2734.45000000,2021-05-21 11:20:00,Binance,API
2730.24000000,2021-05-21 11:21:00,Binance,API
2739.64000000,2021-05-21 11:22:00,Binance,API
2736.39000000,2021-05-21 11:23:00,Binance,API
2746.56000000,2021-05-21 11:24:00,Binance,API
2739.56000000,2021-05-21 11:25:00,Binance,API
2741.43000000,2021-05-21 11:26:00,Binance,API
2741.21000000,2021-05-21 11:27:00,Binance,API
2745.81000000,2021-05-21 11:28:00,Binance,API
2748.55000000,2021-05-21 11:29:00,Binance,API
2747.78000000,2021-05-21 11:30:00,Binance,API
2769.79000000,2021-05-21 11:31:00,Binance,API
2764.10000000,2021-05-21 11:32:00,Binance,API
2760.53000000,2021-05-21 11:33:00,Binance,API
2757.12000000,2021-05-21 11:34:00,Binance,API
2749.45000000,2021-05-21 11:35:00,Binance,API
2751.71000000,2021-05-21 11:36:00,Binance,API
2756.10000000,2021-05-21 11:37:00,Binance,API
2756.89000000,2021-05-21 11:38:00,Binance,API
2767.66000000,2021-05-21 11:39:00,Binance,API
2761.51000000,2021-05-21 11:40:00,Binance,API
2758.44000000,2021-05-21 11:41:00,Binance,API
2759.63000000,2021-05-21 11:42:00,Binance,API
2760.63000000,2021-05-21 11:43:00,Binance,API
2776.68000000,2021-05-21 11:44:00,Binance,API
2754.90000000,2021-05-21 11:45:00,Binance,API
2751.24000000,2021-05-21 11:46:00,Binance,API
2748.93000000,2021-05-21 11:47:00,Binance,API
2752.65000000,2021-05-21 11:48:00,Binance,API
2751.78000000,2021-05-21 11:49:00,Binance,API
2745.55000000,2021-05-21 11:50:00,Binance,API
2747.59000000,2021-05-21 11:51:00,Binance,API
2747.50000000,2021-05-21 11:52:00,Binance,API
2756.30000000,2021-05-21 11:53:00,Binance,API
2752.90000000,2021-05-21 11:54:00,Binance,API
2752.52000000,2021-05-21 11:55:00,Binance,API
2753.69000000,2021-05-21 11:56:00,Binance,API
2753.60000000,2021-05-21 11:57:00,Binance,API
2756.61000000,2021-05-21 11:58:00,Binance,API
2762.14000000,2021-05-21 11:59:00,Binance,API
2749.20000000,2021-05-21 12:00:00,Binance,API
2736.91000000,2021-05-21 12:01:00,Binance,API
2733.50000000,2021-05-21 12:02:00,Binance,API
2744.40000000,2021-05-21 12:03:00,Binance,API
2749.74000000,2021-05-21 12:04:00,Binance,API
2749.28000000,2021-05-21 12:05:00,Binance,API
2738.64000000,2021-05-21 12:06:00,Binance,API
2744.99000000,2021-05-21 12:07:00,Binance,API
2747.09000000,2021-05-21 12:08:00,Binance,API
2736.52000000,2021-05-21 12:09:00,Binance,API
2737.86000000,2021-05-21 12:10:00,Binance,API
2744.00000000,2021-05-21 12:11:00,Binance,API
2741.58000000,2021-05-21 12:12:00,Binance,API
2743.45000000,2021-05-21 12:13:00,Binance,API
2747.05000000,2021-05-21 12:14:00,Binance,API
2752.71000000,2021-05-21 12:15:00,Binance,API
2751.91000000,2021-05-21 12:16:00,Binance,API
2741.42000000,2021-05-21 12:17:00,Binance,API
2728.40000000,2021-05-21 12:18:00,Binance,API
2734.13000000,2021-05-21 12:19:00,Binance,API
2744.10000000,2021-05-21 12:20:00,Binance,API
2751.16000000,2021-05-21 12:21:00,Binance,API
2745.15000000,2021-05-21 12:22:00,Binance,API
2745.41000000,2021-05-21 12:23:00,Binance,API
2740.80000000,2021-05-21 12:24:00,Binance,API
2744.81000000,2021-05-21 12:25:00,Binance,API
2752.81000000,2021-05-21 12:26:00,Binance,API
2743.27000000,2021-05-21 12:27:00,Binance,API
2743.94000000,2021-05-21 12:28:00,Binance,API
2742.10000000,2021-05-21 12:29:00,Binance,API
2755.25000000,2021-05-21 12:30:00,Binance,API
2765.86000000,2021-05-21 12:31:00,Binance,API
2760.10000000,2021-05-21 12:32:00,Binance,API
2754.27000000,2021-05-21 12:33:00,Binance,API
2750.78000000,2021-05-21 12:34:00,Binance,API
2749.55000000,2021-05-21 12:35:00,Binance,API
2741.43000000,2021-05-21 12:36:00,Binance,API
2736.95000000,2021-05-21 12:37:00,Binance,API
2735.21000000,2021-05-21 12:38:00,Binance,API
2738.18000000,2021-05-21 12:39:00,Binance,API
2742.77000000,2021-05-21 12:40:00,Binance,API
2744.03000000,2021-05-21 12:41:00,Binance,API
2740.26000000,2021-05-21 12:42:00,Binance,API
2744.33000000,2021-05-21 12:43:00,Binance,API
2750.15000000,2021-05-21 12:44:00,Binance,API
2750.77000000,2021-05-21 12:45:00,Binance,API
2747.59000000,2021-05-21 12:46:00,Binance,API
2739.31000000,2021-05-21 12:47:00,Binance,API
2730.65000000,2021-05-21 12:48:00,Binance,API
2734.03000000,2021-05-21 12:49:00,Binance,API
2728.63000000,2021-05-21 12:50:00,Binance,API
2729.24000000,2021-05-21 12:51:00,Binance,API
2727.98000000,2021-05-21 12:52:00,Binance,API
2714.89000000,2021-05-21 12:53:00,Binance,API
2707.60000000,2021-05-21 12:54:00,Binance,API
2701.55000000,2021-05-21 12:55:00,Binance,API
2696.18000000,2021-05-21 12:56:00,Binance,API
2694.18000000,2021-05-21 12:57:00,Binance,API
2687.46000000,2021-05-21 12:58:00,Binance,API
2690.59000000,2021-05-21 12:59:00,Binance,API
2701.33000000,2021-05-21 13:00:00,Binance,API
2703.07000000,2021-05-21 13:01:00,Binance,API
2677.51000000,2021-05-21 13:02:00,Binance,API
2670.03000000,2021-05-21 13:03:00,Binance,API
2667.52000000,2021-05-21 13:04:00,Binance,API
2673.14000000,2021-05-21 13:05:00,Binance,API
2678.11000000,2021-05-21 13:06:00,Binance,API
2682.28000000,2021-05-21 13:07:00,Binance,API
2679.54000000,2021-05-21 13:08:00,Binance,API
2668.27000000,2021-05-21 13:09:00,Binance,API
2678.94000000,2021-05-21 13:10:00,Binance,API
2683.82000000,2021-05-21 13:11:00,Binance,API
2681.49000000,2021-05-21 13:12:00,Binance,API
2676.48000000,2021-05-21 13:13:00,Binance,API
2678.69000000,2021-05-21 13:14:00,Binance,API
2675.68000000,2021-05-21 13:15:00,Binance,API
2667.00000000,2021-05-21 13:16:00,Binance,API
2666.42000000,2021-05-21 13:17:00,Binance,API
2663.28000000,2021-05-21 13:18:00,Binance,API
2659.31000000,2021-05-21 13:19:00,Binance,API
2667.83000000,2021-05-21 13:20:00,Binance,API
2663.41000000,2021-05-21 13:21:00,Binance,API
2654.86000000,2021-05-21 13:22:00,Binance,API
2657.77000000,2021-05-21 13:23:00,Binance,API
2666.00000000,2021-05-21 13:24:00,Binance,API
2664.62000000,2021-05-21 13:25:00,Binance,API
2656.46000000,2021-05-21 13:26:00,Binance,API
2662.13000000,2021-05-21 13:27:00,Binance,API
2663.15000000,2021-05-21 13:28:00,Binance,API
2662.77000000,2021-05-21 13:29:00,Binance,API
2674.14000000,2021-05-21 13:30:00,Binance,API
2679.55000000,2021-05-21 13:31:00,Binance,API
2685.13000000,2021-05-21 13:32:00,Binance,API
2687.37000000,2021-05-21 13:33:00,Binance,API
2688.55000000,2021-05-21 13:34:00,Binance,API
2688.06000000,2021-05-21 13:35:00,Binance,API
2680.88000000,2021-05-21 13:36:00,Binance,API
2673.79000000,2021-05-21 13:37:00,Binance,API
2677.51000000,2021-05-21 13:38:00,Binance,API
2668.42000000,2021-05-21 13:39:00,Binance,API
2675.17000000,2021-05-21 13:40:00,Binance,API
2683.81000000,2021-05-21 13:41:00,Binance,API
2674.69000000,2021-05-21 13:42:00,Binance,API
2671.02000000,2021-05-21 13:43:00,Binance,API
2677.30000000,2021-05-21 13:44:00,Binance,API
2686.76000000,2021-05-21 13:45:00,Binance,API
2691.36000000,2021-05-21 13:46:00,Binance,API
2686.85000000,2021-05-21 13:47:00,Binance,API
2682.11000000,2021-05-21 13:48:00,Binance,API
2683.07000000,2021-05-21 13:49:00,Binance,API
2678.48000000,2021-05-21 13:50:00,Binance,API
2674.40000000,2021-05-21 13:51:00,Binance,API
2677.56000000,2021-05-21 13:52:00,Binance,API
2682.14000000,2021-05-21 13:53:00,Binance,API
2683.44000000,2021-05-21 13:54:00,Binance,API
2683.22000000,2021-05-21 13:55:00,Binance,API
2686.24000000,2021-05-21 13:56:00,Binance,API
2697.74000000,2021-05-21 13:57:00,Binance,API
2705.66000000,2021-05-21 13:58:00,Binance,API
2712.37000000,2021-05-21 13:59:00,Binance,API
2724.31000000,2021-05-21 14:00:00,Binance,API
2736.92000000,2021-05-21 14:01:00,Binance,API
2733.58000000,2021-05-21 14:02:00,Binance,API
2726.99000000,2021-05-21 14:03:00,Binance,API
2729.11000000,2021-05-21 14:04:00,Binance,API
2726.50000000,2021-05-21 14:05:00,Binance,API
2731.23000000,2021-05-21 14:06:00,Binance,API
2728.88000000,2021-05-21 14:07:00,Binance,API
2716.89000000,2021-05-21 14:08:00,Binance,API
2709.48000000,2021-05-21 14:09:00,Binance,API
2696.21000000,2021-05-21 14:10:00,Binance,API
2705.20000000,2021-05-21 14:11:00,Binance,API
2715.93000000,2021-05-21 14:12:00,Binance,API
2724.08000000,2021-05-21 14:13:00,Binance,API
2725.10000000,2021-05-21 14:14:00,Binance,API
2717.25000000,2021-05-21 14:15:00,Binance,API
2724.85000000,2021-05-21 14:16:00,Binance,API
2722.50000000,2021-05-21 14:17:00,Binance,API
2712.30000000,2021-05-21 14:18:00,Binance,API
2710.53000000,2021-05-21 14:19:00,Binance,API
2700.13000000,2021-05-21 14:20:00,Binance,API
2704.86000000,2021-05-21 14:21:00,Binance,API
2709.25000000,2021-05-21 14:22:00,Binance,API
2711.42000000,2021-05-21 14:23:00,Binance,API
2700.55000000,2021-05-21 14:24:00,Binance,API
2705.05000000,2021-05-21 14:25:00,Binance,API
2699.61000000,2021-05-21 14:26:00,Binance,API
2689.21000000,2021-05-21 14:27:00,Binance,API
2684.79000000,2021-05-21 14:28:00,Binance,API
2679.67000000,2021-05-21 14:29:00,Binance,API
2679.91000000,2021-05-21 14:30:00,Binance,API
2671.63000000,2021-05-21 14:31:00,Binance,API
2676.47000000,2021-05-21 14:32:00,Binance,API
2675.41000000,2021-05-21 14:33:00,Binance,API
2679.62000000,2021-05-21 14:34:00,Binance,API
2679.36000000,2021-05-21 14:35:00,Binance,API
2685.41000000,2021-05-21 14:36:00,Binance,API
2679.99000000,2021-05-21 14:37:00,Binance,API
2686.95000000,2021-05-21 14:38:00,Binance,API
2691.00000000,2021-05-21 14:39:00,Binance,API
2695.01000000,2021-05-21 14:40:00,Binance,API
2690.17000000,2021-05-21 14:41:00,Binance,API
2680.96000000,2021-05-21 14:42:00,Binance,API
2672.46000000,2021-05-21 14:43:00,Binance,API
2680.44000000,2021-05-21 14:44:00,Binance,API
2683.29000000,2021-05-21 14:45:00,Binance,API
2686.88000000,2021-05-21 14:46:00,Binance,API
2682.61000000,2021-05-21 14:47:00,Binance,API
2672.33000000,2021-05-21 14:48:00,Binance,API
2667.40000000,2021-05-21 14:49:00,Binance,API
2655.98000000,2021-05-21 14:50:00,Binance,API
2649.41000000,2021-05-21 14:51:00,Binance,API
2654.27000000,2021-05-21 14:52:00,Binance,API
2646.59000000,2021-05-21 14:53:00,Binance,API
2645.74000000,2021-05-21 14:54:00,Binance,API
2644.58000000,2021-05-21 14:55:00,Binance,API
2648.00000000,2021-05-21 14:56:00,Binance,API
2653.65000000,2021-05-21 14:57:00,Binance,API
2657.55000000,2021-05-21 14:58:00,Binance,API
2649.65000000,2021-05-21 14:59:00,Binance,API
2646.51000000,2021-05-21 15:00:00,Binance,API
2643.52000000,2021-05-21 15:01:00,Binance,API
2651.10000000,2021-05-21 15:02:00,Binance,API
2657.65000000,2021-05-21 15:03:00,Binance,API
2657.44000000,2021-05-21 15:04:00,Binance,API
2664.69000000,2021-05-21 15:05:00,Binance,API
2669.78000000,2021-05-21 15:06:00,Binance,API
2670.00000000,2021-05-21 15:07:00,Binance,API
2669.17000000,2021-05-21 15:08:00,Binance,API
2672.03000000,2021-05-21 15:09:00,Binance,API
2671.54000000,2021-05-21 15:10:00,Binance,API
2669.97000000,2021-05-21 15:11:00,Binance,API
2670.53000000,2021-05-21 15:12:00,Binance,API
2670.01000000,2021-05-21 15:13:00,Binance,API
2672.53000000,2021-05-21 15:14:00,Binance,API
2687.70000000,2021-05-21 15:15:00,Binance,API
2690.85000000,2021-05-21 15:16:00,Binance,API
2679.45000000,2021-05-21 15:17:00,Binance,API
2682.84000000,2021-05-21 15:18:00,Binance,API
2681.36000000,2021-05-21 15:19:00,Binance,API
2682.70000000,2021-05-21 15:20:00,Binance,API
2688.78000000,2021-05-21 15:21:00,Binance,API
2690.66000000,2021-05-21 15:22:00,Binance,API
2691.68000000,2021-05-21 15:23:00,Binance,API
2690.15000000,2021-05-21 15:24:00,Binance,API
2696.66000000,2021-05-21 15:25:00,Binance,API
2697.71000000,2021-05-21 15:26:00,Binance,API
2697.74000000,2021-05-21 15:27:00,Binance,API
2698.20000000,2021-05-21 15:28:00,Binance,API
2702.00000000,2021-05-21 15:29:00,Binance,API
2707.72000000,2021-05-21 15:30:00,Binance,API
2706.07000000,2021-05-21 15:31:00,Binance,API
2702.62000000,2021-05-21 15:32:00,Binance,API
2698.11000000,2021-05-21 15:33:00,Binance,API
2702.63000000,2021-05-21 15:34:00,Binance,API
2709.77000000,2021-05-21 15:35:00,Binance,API
2708.50000000,2021-05-21 15:36:00,Binance,API
2707.31000000,2021-05-21 15:37:00,Binance,API
2705.74000000,2021-05-21 15:38:00,Binance,API
2710.29000000,2021-05-21 15:39:00,Binance,API
2712.19000000,2021-05-21 15:40:00,Binance,API
2716.98000000,2021-05-21 15:41:00,Binance,API
2710.88000000,2021-05-21 15:42:00,Binance,API
2707.86000000,2021-05-21 15:43:00,Binance,API
2710.36000000,2021-05-21 15:44:00,Binance,API
2707.11000000,2021-05-21 15:45:00,Binance,API
2710.68000000,2021-05-21 15:46:00,Binance,API
2709.39000000,2021-05-21 15:47:00,Binance,API
2711.63000000,2021-05-21 15:48:00,Binance,API
2722.53000000,2021-05-21 15:49:00,Binance,API
2720.06000000,2021-05-21 15:50:00,Binance,API
2722.22000000,2021-05-21 15:51:00,Binance,API
2720.15000000,2021-05-21 15:52:00,Binance,API
2718.37000000,2021-05-21 15:53:00,Binance,API
2723.86000000,2021-05-21 15:54:00,Binance,API
2720.40000000,2021-05-21 15:55:00,Binance,API
2722.22000000,2021-05-21 15:56:00,Binance,API
2723.46000000,2021-05-21 15:57:00,Binance,API
2730.57000000,2021-05-21 15:58:00,Binance,API
2723.95000000,2021-05-21 15:59:00,Binance,API
2733.73000000,2021-05-21 16:00:00,Binance,API
2738.30000000,2021-05-21 16:01:00,Binance,API
2727.10000000,2021-05-21 16:02:00,Binance,API
2738.29000000,2021-05-21 16:03:00,Binance,API
2746.73000000,2021-05-21 16:04:00,Binance,API
2746.27000000,2021-05-21 16:05:00,Binance,API
2743.67000000,2021-05-21 16:06:00,Binance,API
2737.22000000,2021-05-21 16:07:00,Binance,API
2746.25000000,2021-05-21 16:08:00,Binance,API
2758.33000000,2021-05-21 16:09:00,Binance,API
2759.68000000,2021-05-21 16:10:00,Binance,API
2747.95000000,2021-05-21 16:11:00,Binance,API
2740.92000000,2021-05-21 16:12:00,Binance,API
2733.59000000,2021-05-21 16:13:00,Binance,API
2679.96000000,2021-05-21 16:14:00,Binance,API
2646.17000000,2021-05-21 16:15:00,Binance,API
2635.56000000,2021-05-21 16:16:00,Binance,API
2576.86000000,2021-05-21 16:17:00,Binance,API
2524.44000000,2021-05-21 16:18:00,Binance,API
2562.29000000,2021-05-21 16:19:00,Binance,API
2549.10000000,2021-05-21 16:20:00,Binance,API
2548.03000000,2021-05-21 16:21:00,Binance,API
2567.15000000,2021-05-21 16:22:00,Binance,API
2559.80000000,2021-05-21 16:23:00,Binance,API
2557.44000000,2021-05-21 16:24:00,Binance,API
2526.03000000,2021-05-21 16:25:00,Binance,API
2504.53000000,2021-05-21 16:26:00,Binance,API
2476.08000000,2021-05-21 16:27:00,Binance,API
2494.32000000,2021-05-21 16:28:00,Binance,API
2513.45000000,2021-05-21 16:29:00,Binance,API
2540.16000000,2021-05-21 16:30:00,Binance,API
2516.03000000,2021-05-21 16:31:00,Binance,API
2541.61000000,2021-05-21 16:32:00,Binance,API
2510.26000000,2021-05-21 16:33:00,Binance,API
2495.20000000,2021-05-21 16:34:00,Binance,API
2472.78000000,2021-05-21 16:35:00,Binance,API
2437.72000000,2021-05-21 16:36:00,Binance,API
2417.32000000,2021-05-21 16:37:00,Binance,API
2421.24000000,2021-05-21 16:38:00,Binance,API
2381.44000000,2021-05-21 16:39:00,Binance,API
2436.84000000,2021-05-21 16:40:00,Binance,API
2461.11000000,2021-05-21 16:41:00,Binance,API
2453.05000000,2021-05-21 16:42:00,Binance,API
2484.72000000,2021-05-21 16:43:00,Binance,API
2485.84000000,2021-05-21 16:44:00,Binance,API
2470.57000000,2021-05-21 16:45:00,Binance,API
2492.12000000,2021-05-21 16:46:00,Binance,API
2467.40000000,2021-05-21 16:47:00,Binance,API
2485.98000000,2021-05-21 16:48:00,Binance,API
2505.02000000,2021-05-21 16:49:00,Binance,API
2537.72000000,2021-05-21 16:50:00,Binance,API
2531.49000000,2021-05-21 16:51:00,Binance,API
2547.55000000,2021-05-21 16:52:00,Binance,API
2549.36000000,2021-05-21 16:53:00,Binance,API
2531.66000000,2021-05-21 16:54:00,Binance,API
2514.72000000,2021-05-21 16:55:00,Binance,API
2507.46000000,2021-05-21 16:56:00,Binance,API
2512.43000000,2021-05-21 16:57:00,Binance,API
2518.05000000,2021-05-21 16:58:00,Binance,API
2520.48000000,2021-05-21 16:59:00,Binance,API
2496.64000000,2021-05-21 17:00:00,Binance,API
2477.51000000,2021-05-21 17:01:00,Binance,API
2506.67000000,2021-05-21 17:02:00,Binance,API
2543.44000000,2021-05-21 17:03:00,Binance,API
2556.59000000,2021-05-21 17:04:00,Binance,API
2542.46000000,2021-05-21 17:05:00,Binance,API
2553.78000000,2021-05-21 17:06:00,Binance,API
2552.18000000,2021-05-21 17:07:00,Binance,API
2546.81000000,2021-05-21 17:08:00,Binance,API
2569.00000000,2021-05-21 17:09:00,Binance,API
2569.98000000,2021-05-21 17:10:00,Binance,API
2555.07000000,2021-05-21 17:11:00,Binance,API
2557.08000000,2021-05-21 17:12:00,Binance,API
2557.52000000,2021-05-21 17:13:00,Binance,API
2543.55000000,2021-05-21 17:14:00,Binance,API
2520.99000000,2021-05-21 17:15:00,Binance,API
2528.40000000,2021-05-21 17:16:00,Binance,API
2542.98000000,2021-05-21 17:17:00,Binance,API
2549.21000000,2021-05-21 17:18:00,Binance,API
2551.65000000,2021-05-21 17:19:00,Binance,API
2535.25000000,2021-05-21 17:20:00,Binance,API
2517.26000000,2021-05-21 17:21:00,Binance,API
2528.40000000,2021-05-21 17:22:00,Binance,API
2509.84000000,2021-05-21 17:23:00,Binance,API
2512.91000000,2021-05-21 17:24:00,Binance,API
2501.11000000,2021-05-21 17:25:00,Binance,API
2492.92000000,2021-05-21 17:26:00,Binance,API
2483.00000000,2021-05-21 17:27:00,Binance,API
2502.25000000,2021-05-21 17:28:00,Binance,API
2485.11000000,2021-05-21 17:29:00,Binance,API
2512.85000000,2021-05-21 17:30:00,Binance,API
2506.78000000,2021-05-21 17:31:00,Binance,API
2508.05000000,2021-05-21 17:32:00,Binance,API
2488.01000000,2021-05-21 17:33:00,Binance,API
2466.62000000,2021-05-21 17:34:00,Binance,API
2464.16000000,2021-05-21 17:35:00,Binance,API
2467.41000000,2021-05-21 17:36:00,Binance,API
2450.00000000,2021-05-21 17:37:00,Binance,API
2458.02000000,2021-05-21 17:38:00,Binance,API
2445.04000000,2021-05-21 17:39:00,Binance,API
2438.92000000,2021-05-21 17:40:00,Binance,API
2463.80000000,2021-05-21 17:41:00,Binance,API
2464.46000000,2021-05-21 17:42:00,Binance,API
2471.94000000,2021-05-21 17:43:00,Binance,API
2468.53000000,2021-05-21 17:44:00,Binance,API
2458.33000000,2021-05-21 17:45:00,Binance,API
2469.35000000,2021-05-21 17:46:00,Binance,API
2473.38000000,2021-05-21 17:47:00,Binance,API
2473.59000000,2021-05-21 17:48:00,Binance,API
2458.76000000,2021-05-21 17:49:00,Binance,API
2437.62000000,2021-05-21 17:50:00,Binance,API
2435.00000000,2021-05-21 17:51:00,Binance,API
2422.13000000,2021-05-21 17:52:00,Binance,API
2413.95000000,2021-05-21 17:53:00,Binance,API
2424.85000000,2021-05-21 17:54:00,Binance,API
2407.69000000,2021-05-21 17:55:00,Binance,API
2403.20000000,2021-05-21 17:56:00,Binance,API
2416.66000000,2021-05-21 17:57:00,Binance,API
2418.59000000,2021-05-21 17:58:00,Binance,API
2420.69000000,2021-05-21 17:59:00,Binance,API
2393.04000000,2021-05-21 18:00:00,Binance,API
2383.98000000,2021-05-21 18:01:00,Binance,API
2360.17000000,2021-05-21 18:02:00,Binance,API
2446.59000000,2021-05-21 18:03:00,Binance,API
2455.97000000,2021-05-21 18:04:00,Binance,API
2427.44000000,2021-05-21 18:05:00,Binance,API
2418.94000000,2021-05-21 18:06:00,Binance,API
2394.63000000,2021-05-21 18:07:00,Binance,API
2404.68000000,2021-05-21 18:08:00,Binance,API
2389.91000000,2021-05-21 18:09:00,Binance,API
2385.50000000,2021-05-21 18:10:00,Binance,API
2409.64000000,2021-05-21 18:11:00,Binance,API
2404.29000000,2021-05-21 18:12:00,Binance,API
2426.74000000,2021-05-21 18:13:00,Binance,API
2449.03000000,2021-05-21 18:14:00,Binance,API
2448.05000000,2021-05-21 18:15:00,Binance,API
2448.38000000,2021-05-21 18:16:00,Binance,API
2464.03000000,2021-05-21 18:17:00,Binance,API
2470.14000000,2021-05-21 18:18:00,Binance,API
2480.10000000,2021-05-21 18:19:00,Binance,API
2486.84000000,2021-05-21 18:20:00,Binance,API
2462.78000000,2021-05-21 18:21:00,Binance,API
2475.42000000,2021-05-21 18:22:00,Binance,API
2487.76000000,2021-05-21 18:23:00,Binance,API
2472.10000000,2021-05-21 18:24:00,Binance,API
2456.30000000,2021-05-21 18:25:00,Binance,API
2451.79000000,2021-05-21 18:26:00,Binance,API
2466.93000000,2021-05-21 18:27:00,Binance,API
2470.69000000,2021-05-21 18:28:00,Binance,API
2487.90000000,2021-05-21 18:29:00,Binance,API
2471.43000000,2021-05-21 18:30:00,Binance,API
2482.60000000,2021-05-21 18:31:00,Binance,API
2496.31000000,2021-05-21 18:32:00,Binance,API
2506.53000000,2021-05-21 18:33:00,Binance,API
2515.30000000,2021-05-21 18:34:00,Binance,API
2493.34000000,2021-05-21 18:35:00,Binance,API
2488.43000000,2021-05-21 18:36:00,Binance,API
2481.00000000,2021-05-21 18:37:00,Binance,API
2487.86000000,2021-05-21 18:38:00,Binance,API
2500.40000000,2021-05-21 18:39:00,Binance,API
2481.07000000,2021-05-21 18:40:00,Binance,API
2476.83000000,2021-05-21 18:41:00,Binance,API
2480.30000000,2021-05-21 18:42:00,Binance,API
2476.34000000,2021-05-21 18:43:00,Binance,API
2485.67000000,2021-05-21 18:44:00,Binance,API
2469.97000000,2021-05-21 18:45:00,Binance,API
2474.03000000,2021-05-21 18:46:00,Binance,API
2473.48000000,2021-05-21 18:47:00,Binance,API
2476.17000000,2021-05-21 18:48:00,Binance,API
2484.15000000,2021-05-21 18:49:00,Binance,API
2485.55000000,2021-05-21 18:50:00,Binance,API
2472.22000000,2021-05-21 18:51:00,Binance,API
2465.62000000,2021-05-21 18:52:00,Binance,API
2458.45000000,2021-05-21 18:53:00,Binance,API
2451.46000000,2021-05-21 18:54:00,Binance,API
2452.98000000,2021-05-21 18:55:00,Binance,API
2459.91000000,2021-05-21 18:56:00,Binance,API
2442.95000000,2021-05-21 18:57:00,Binance,API
2464.77000000,2021-05-21 18:58:00,Binance,API
2450.93000000,2021-05-21 18:59:00,Binance,API
2438.11000000,2021-05-21 19:00:00,Binance,API
2453.21000000,2021-05-21 19:01:00,Binance,API
2468.93000000,2021-05-21 19:02:00,Binance,API
2445.85000000,2021-05-21 19:03:00,Binance,API
2431.23000000,2021-05-21 19:04:00,Binance,API
2444.40000000,2021-05-21 19:05:00,Binance,API
2453.80000000,2021-05-21 19:06:00,Binance,API
2444.42000000,2021-05-21 19:07:00,Binance,API
2448.61000000,2021-05-21 19:08:00,Binance,API
2455.10000000,2021-05-21 19:09:00,Binance,API
2463.09000000,2021-05-21 19:10:00,Binance,API
2466.14000000,2021-05-21 19:11:00,Binance,API
2469.39000000,2021-05-21 19:12:00,Binance,API
2455.35000000,2021-05-21 19:13:00,Binance,API
2446.99000000,2021-05-21 19:14:00,Binance,API
2455.10000000,2021-05-21 19:15:00,Binance,API
2464.65000000,2021-05-21 19:16:00,Binance,API
2465.44000000,2021-05-21 19:17:00,Binance,API
2458.85000000,2021-05-21 19:18:00,Binance,API
2480.78000000,2021-05-21 19:19:00,Binance,API
2478.60000000,2021-05-21 19:20:00,Binance,API
2496.73000000,2021-05-21 19:21:00,Binance,API
2498.10000000,2021-05-21 19:22:00,Binance,API
2487.37000000,2021-05-21 19:23:00,Binance,API
2487.23000000,2021-05-21 19:24:00,Binance,API
2476.23000000,2021-05-21 19:25:00,Binance,API
2459.63000000,2021-05-21 19:26:00,Binance,API
2464.99000000,2021-05-21 19:27:00,Binance,API
2462.07000000,2021-05-21 19:28:00,Binance,API
2451.27000000,2021-05-21 19:29:00,Binance,API
2462.54000000,2021-05-21 19:30:00,Binance,API
2455.01000000,2021-05-21 19:31:00,Binance,API
2450.23000000,2021-05-21 19:32:00,Binance,API
2458.05000000,2021-05-21 19:33:00,Binance,API
2456.75000000,2021-05-21 19:34:00,Binance,API
2446.00000000,2021-05-21 19:35:00,Binance,API
2440.06000000,2021-05-21 19:36:00,Binance,API
2441.89000000,2021-05-21 19:37:00,Binance,API
2450.69000000,2021-05-21 19:38:00,Binance,API
2444.04000000,2021-05-21 19:39:00,Binance,API
2448.64000000,2021-05-21 19:40:00,Binance,API
2451.00000000,2021-05-21 19:41:00,Binance,API
2461.80000000,2021-05-21 19:42:00,Binance,API
2468.00000000,2021-05-21 19:43:00,Binance,API
2468.76000000,2021-05-21 19:44:00,Binance,API
2463.78000000,2021-05-21 19:45:00,Binance,API
2472.40000000,2021-05-21 19:46:00,Binance,API
2476.09000000,2021-05-21 19:47:00,Binance,API
2483.72000000,2021-05-21 19:48:00,Binance,API
2471.07000000,2021-05-21 19:49:00,Binance,API
2470.24000000,2021-05-21 19:50:00,Binance,API
2468.73000000,2021-05-21 19:51:00,Binance,API
2464.59000000,2021-05-21 19:52:00,Binance,API
2470.08000000,2021-05-21 19:53:00,Binance,API
